Epl.,Aufgaben-block,Aggregat,Kapitel,Einnahme /Ausgabe,Haupt-Gr.,Obergruppe,Gruppe,Titel.endn.,Finanzposition,Finanzstelle AOB,Zweckbestimmung,Funktion,Übertragbar,Leertitel,wgf Ansatz,Wegfall ab Gjahr,Deckungsring,E/A- Verknüpfung,E/A-Vermerk,Titelzuordnung,Aus Zuweisung,Sonderkenn-zeichen,Budget-titel = x,NSM-Titel = x,Zuwendungsanteil,Perskosten-anteil,Hafenanteil,Istergebnis VVVJ,Istergebnis VVJ,Reste VVJ ,"fortgeschr. Ansatz KM VJ (inkl. Nachbewilligung)","Nachbewilligungen KM VJ",Grundbew. GJ,"Ansatz KM GJ",VE GJ,Veränderung KM GJ ./. VJ,Ab-weichung in % ,Grundbew GJ+1,Ansatz KM GJ+1,VE GJ+1,Änd KM GJ+1./.GJ,Ab-weichung in % ,"15/26 LHO Merkmal, AöR",Personalkostenvolumen Zuwendung GJ,Zuwendungs-volumen VJ,Zuwendungs-volumen GJ,freies Merkmal
070,07001,23100,7200,AUS,7,79,799,22,07.0.7200.799.22,70.0.00000,Vergütungen für Ingenieurleistungen u. dgl. (nicht aktivierbar im Anlagevermögen) ,790,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,"925,530.99 ",0.00 ,"5,503,000 ",0 ,"1,985,000 ","1,985,000 ","4,200,000 ","-3,518,000 ",-177.2,"1,733,000 ","1,733,000 ","5,000,000 ","-252,000 ",-12.70,,0,0,0,
070,07001,23100,7200,AUS,7,79,799,22,07.0.7200.799.22,81.0.00000,Vergütungen für Ingenieurleistungen u. dgl. (nicht aktivierbar im Anlagevermögen) ,790,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,7,79,799,29,07.0.7200.799.29,70.0.00000,Planung und Systemvorbereitung für die Einführung einer Niederflurstadtbahn ,741,X,,X,2013,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,"104,636.36 ","2,264,893.79 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,81,811,04,07.0.7200.811.04,70.0.00000,"Beschaffung von Fahrzeugen und Großgeräten für den Landesbetrieb Straßen, Brücken und Gewässer ",790,X,X,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,81,811,86,07.0.7200.811.86,70.0.00000,"Investitionsmaßnahmen für Betriebsplätze, Hochbau- maßnahmen sowie Beschaffungen von Fahrzeugen, Zweckzuweisungen an die Bezirke",790,X,,,,EDK-070-02,,,0053/ZZB,,0000,,,000,000,000,0.00 ,0.00 ,"35,260.47 ","200,000 ",0 ,"1,000,000 ","1,000,000 ","1,000,000 ","800,000 ",80.0,"500,000 ","500,000 ","200,000 ","-500,000 ",-50.00,,0,0,0,
070,07001,23100,7200,AUS,8,81,812,06,07.0.7200.812.06,70.0.00000,Beschaffung von Kameras zur Verkehrslageerfassung  ,729,X,,X,2013,,,,,,0000,,,000,000,000,"35,343.01 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,82,821,02,07.0.7200.821.02,70.0.00000,Grunderwerb und Entschädigungen bei Maßnahmen des Straßenbaus ,725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,"98,290.00 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,82,821,02,07.0.7200.821.02,90.0.00000,Grunderwerb und Entschädigungen bei Maßnahmen des Straßenbaus ,725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,"749,803.41 ","1,880,690.28 ",0.00 ,"1,500,000 ",0 ,"2,300,000 ","2,300,000 ","5,000,000 ","800,000 ",34.8,"400,000 ","400,000 ","5,000,000 ","-1,900,000 ",-82.61,,0,0,0,
070,07001,23100,7200,AUS,8,82,821,03,07.0.7200.821.03,90.0.00000,Grunderwerb und Entschädigungen bei Erschließungsmaßnahmen ,725,X,,,,EDK-070-02,3EMA11AUS,MA = E,,,0000,,,000,000,000,"2,312,218.43 ","414,090.28 ",0.00 ,"3,125,000 ",0 ,"3,125,000 ","3,125,000 ","6,250,000 ",0 ,0.0,"3,125,000 ","3,125,000 ","6,250,000 ",0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,82,821,06,07.0.7200.821.06,90.0.00000,Grunderwerb und Entschädigungen bei Maßnahmen des Schnellbahnbaus inkl. P+R-Anlagen ,741,X,,X,2013,,,,,,0000,,,000,000,000,"11,362.79 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,82,821,09,07.0.7200.821.09,90.0.00000,Grunderwerb und Entschädigungen im Zusammenhang mit Schnellbahnmaßnahmen ,741,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,"42,869.32 ",0.00 ,"100,000 ",0 ,"100,000 ","100,000 ","100,000 ",0 ,0.0,"100,000 ","100,000 ","100,000 ",0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,83,831,01,07.0.7200.831.01,70.0.00000,Erwerb von Beteiligungen und sonstigem Kapitalvermögen ,790,X,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,86,862,01,07.0.7200.862.01,70.0.00000,Darlehen an Dritte zum Ausgleich von Nachteilen bei Erschließungsmaßnahmen ,725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,"420,000.00 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,86,862,01,07.0.7200.862.01,90.0.00000,Darlehen an Dritte zum Ausgleich von Nachteilen bei Erschließungsmaßnahmen ,725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,"70,000 ","70,000 ","70,000 ","70,000 ",100.0,"70,000 ","70,000 ","70,000 ",0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,88,881,05,07.0.7200.881.05,70.0.00000,"Kostenanteile Hamburgs zum Um-, Aus- und Neubau von Bundesfernstraßen sowie zur Vorfinanzierung von Baumaßnahmen des Bundesfernstraßenbaus",721,X,,,,EDK-070-02,3EMA11AUS,MA = E,,,0000,,,000,000,000,"438,850.73 ","126,639.75 ",0.00 ,"3,466,000 ",0 ,"3,466,000 ","3,466,000 ","3,466,000 ",0 ,0.0,"3,466,000 ","3,466,000 ","5,000,000 ",0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,88,884,58,07.0.7200.884.58,70.0.00000,Investitionsausgaben für die Öffentliche Beleuchtung und Lichtsignalanlagen ,726,X,,,,EDK-070-02,,,,,0000,,,000,000,000,"9,732,598.59 ","13,844,362.24 ",0.00 ,"14,857,000 ",0 ,"13,136,000 ","13,136,000 ","16,000,000 ","-1,721,000 ",-13.1,"11,136,000 ","11,136,000 ","16,000,000 ","-2,000,000 ",-15.23,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,02,07.0.7200.891.02,70.0.00000,Zuweisungen des Bundes gem. § 3 Abs. 1 Entflech- tungsgesetz ,741,X,,,,,3EGB11AUS,GB+ = E,,,0000,,,100,000,000,0.00 ,0.00 ,"44,288,334.54 ","3,400,000 ","-18,000,000 ",0 ,"21,400,000 ",0 ,"18,000,000 ",84.1,0 ,"21,400,000 ",0 ,0 ,0.00,,0,"3,400,000","21,400,000",
070,07001,23100,7200,AUS,8,89,891,04,07.0.7200.891.04,70.0.00000,Zuwendungen an Verkehrsunternehmen für den behin- dertengerechten Ausbau von Schnellbahnhaltestellen ,741,X,X,,,"EDK-070-02, EDK-070-04",,,,,0000,,,100,000,000,"670,000.00 ","2,330,000.00 ",0.00 ,0 ,0 ,"9,600,000 ","9,600,000 ","9,200,000 ","9,600,000 ",100.0,"9,200,000 ","9,200,000 ","5,300,000 ","-400,000 ",-4.17,,0,0,"9,600,000",
070,07001,23100,7200,AUS,8,89,891,05,07.0.7200.891.05,70.0.00000,Investitionszuschüsse an die Hamburger Hochbahn AG gemäß U-Bahn-Verkehrswegevertrag ,741,X,,,,"EDK-070-02, EDK-070-04",,,,,0000,,,100,000,000,"11,226,000.00 ","10,226,000.00 ",0.00 ,"10,226,000 ",0 ,"2,226,000 ","2,226,000 ",0 ,"-8,000,000 ",-359.4,"226,000 ","226,000 ",0 ,"-2,000,000 ",-89.85,,0,"10,226,000","2,226,000",
070,07001,23100,7200,AUS,8,89,891,06,07.0.7200.891.06,70.0.00000,Vekehrs- und Mobilitätsmanagement in Hamburg ,729,X,,,,EDK-070-02,,,,,0000,,,010,000,000,"125,512.24 ","99,519.57 ",0.00 ,"500,000 ",0 ,"500,000 ","500,000 ","2,000,000 ",0 ,0.0,"500,000 ","500,000 ","2,000,000 ",0 ,0.00,,0,"50,000","50,000",
070,07001,23100,7200,AUS,8,89,891,06,07.0.7200.891.06,80.0.00000,Vekehrs- und Mobilitätsmanagement in Hamburg ,729,X,,,,EDK-070-02,,,,,0000,,,010,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,08,07.0.7200.891.08,70.0.00000,Zuweisungen des Bundes gem. § 5 Regionalisierungs- gesetz für Investitionen ,741,X,X,,,,3EA11AUS,A = E,,,0000,,,100,000,000,"858,733.04 ","1,299,453.96 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,09,07.0.7200.891.09,70.0.00000,Zuweisungen des Bundes gem. dem GVFG-Bundespro- gramm ,741,X,X,,,,3EA11AUS,A = E,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,10,07.0.7200.891.10,70.0.00000,Kostenbeiträge zu verschiedenen Baumaßnahmen der Verkehrsunternehmen gem. Eisenbahnkreuzungs- gesetz etc.,741,X,,,,EDK-070-02,3EMA11AUS,MA = E,,,0000,,,005,000,000,"126,809.60 ","949,644.29 ",0.00 ,"1,523,000 ",0 ,"563,000 ","563,000 ","2,000,000 ","-960,000 ",-170.5,"421,000 ","421,000 ","2,000,000 ","-142,000 ",-25.22,,0,"76,150","28,150",
070,07001,23100,7200,AUS,8,89,891,10,07.0.7200.891.10,81.0.00000,Kostenbeiträge zu verschiedenen Baumaßnahmen der Verkehrsunternehmen gem. Eisenbahnkreuzungs- gesetz etc.,741,X,,,,EDK-070-02,3EMA11AUS,MA = E,,,0000,,,005,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,13,07.0.7200.891.13,70.0.00000,Zuwendung für die Untersuchung  ÖPNV-Anbindung der östl. Hafencity / Kl. Grasbrook ,741,X,X,,,,,,,,0000,,,100,000,000,0.00 ,"316,858.20 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,15,07.0.7200.891.15,70.0.00000,Allgemeine Investitionszuschüsse an Verkehrsunter- nehmen (§ 3 Abs. 1 Entflechtungsgesetz) ,741,X,X,,,,,,,,0000,,,100,000,000,"8,312,700.00 ","13,227,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,16,07.0.7200.891.16,70.0.00000,"S-Bahnhof Wilhelmsburg, Zuwendung Neubau Zugang Süd ",741,X,X,,,,,,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,18,07.0.7200.891.18,70.0.00000,Kostenanteil Hamburgs am Bau der Schnellbahn- anbindung Flughafen ,741,X,,X,2013,"EDK-070-02, EDK-070-04",,,,,0000,,,000,000,000,"4,944,698.33 ","631,088.07 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,19,07.0.7200.891.19,70.0.00000,Kostenanteil Hamburgs am Bau der  U-Bahn HafenCity ,741,X,,,,"EDK-070-02, EDK-070-04",,,,,0000,,,095,000,000,"52,236,702.00 ","36,482,732.00 ","3,930,658.50 ","5,200,000 ",0 ,"5,000,000 ","5,000,000 ","930,000 ","-200,000 ",-4.0,"930,000 ","930,000 ",0 ,"-4,070,000 ",-81.40,,0,"4,940,000","4,750,000",
070,07001,23100,7200,AUS,8,89,891,20,07.0.7200.891.20,70.0.00000,Kostenanteil Hamburgs an der Aufhebung der Bahnübergänge in Wandsbek ,741,X,,,,"EDK-070-02, EDK-070-04",3EMA11AUS,MA = E,,,0000,,,000,000,000,"3,580,060.56 ","1,364,386.29 ","850,000.00 ","2,115,000 ",0 ,"2,115,000 ","2,115,000 ","3,000,000 ",0 ,0.0,"2,115,000 ","2,115,000 ","1,500,000 ",0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,20,07.0.7200.891.20,86.0.00000,Kostenanteil Hamburgs an der Aufhebung der Bahnübergänge in Wandsbek ,741,X,,,,"EDK-070-02, EDK-070-04",3EMA11AUS,MA = E,,,0000,,,000,000,000,"122,451.66 ","31,007.50 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,20,07.0.7200.891.20,90.0.00000,Kostenanteil Hamburgs an der Aufhebung der Bahnübergänge in Wandsbek ,741,X,,,,"EDK-070-02, EDK-070-04",3EMA11AUS,MA = E,,,0000,,,000,000,000,"1,656,449.75 ","152,892.35 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,21,07.0.7200.891.21,70.0.00000,Kostenanteil Hamburgs am Ausbau der AKN in Eidelstedt ,741,X,,X,2013,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,22,07.0.7200.891.22,70.0.00000,Zuwendung an die HHA für den Umbau des U-Bahnhofs Baumwall im Zusammenhang mit der westlichen Anbindung der HafenCity,741,X,X,,,,,,,,0000,,,100,000,000,"800,000.00 ","300,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,23,07.0.7200.891.23,70.0.00000,Zuführungen an den Treuhand Süderelbefonds  ,725,X,,X,2013,,,,,,0000,,,100,000,000,0.00 ,"10,139,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,24,07.0.7200.891.24,70.0.00000,Kostenanteil Hamburgs am zweigleisigen Ausbau der AKN zwischen Halstenbeker Str. und Landesgrenze ,725,X,,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,25,07.0.7200.891.25,70.0.00000,Zuwendung für die Planung und Systemvorbereitung einer Niederflurstadtbahn ,741,X,,X,2013,EDK-070-02,,,,,0000,,,100,000,000,"4,193,269.89 ","1,718,840.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,26,07.0.7200.891.26,70.0.00000,Kostenanteil Hamburgs an der Verlängerung der U4 bis zu den Elbbrücken ,741,X,,,,EDK-070-04,,,,,0000,,,095,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,"5,000,000 ","5,000,000 ",0 ,"5,000,000 ",100.0,"5,000,000 ","5,000,000 ",0 ,0 ,0.00,,0,0,"4,750,000",
070,07001,23100,7200,AUS,8,89,891,27,07.0.7200.891.27,70.0.00000,Zuwendungen zum Umbau des ZOB Bergedorf  ,725,X,X,,,EDK-070-02,,,,,0000,,,100,000,000,"12,932,544.76 ","3,746,864.73 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,40,07.0.7200.891.40,70.0.00000,Zuwendung zur Gestaltung des Wilhelmsburger Platzes und des Weges zur BallinStadt ,725,X,X,,,,,,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,46,07.0.7200.891.46,70.0.00000,Aufstockung der Parkpalette am U-Bahnhof Hagenbecks Tierpark ,741,X,X,,,,,,,,0000,,,100,000,000,"41,837.66 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,47,07.0.7200.891.47,70.0.00000,Zuwendungen an die Hamburger Hochbahn für die Anpassung des Bahnhofs Barmbek im Zusammenhang mit dem Umbau des ZOB,741,X,X,,,,,,,,0000,,,100,000,000,"2,500,000.00 ","1,730,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,48,07.0.7200.891.48,70.0.00000,Zuwendung für den Bau eines P+R-Hauses in Poppenbüttel ,741,X,X,,,,3EA12AUS,A = E,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,49,07.0.7200.891.49,70.0.00000,Zuschuss an die HHA für den Umbau der Busanlage Poppenbüttel ,725,X,X,,,,,,,,0000,,,100,000,000,"2,624,000.00 ","286,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,50,07.0.7200.891.50,70.0.00000,Zuwendung für den Ausbau der P+R-Anlage Bergedorf  ,741,X,X,,,,,,,,0000,,,100,000,000,0.00 ,"48,744.05 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,51,07.0.7200.891.51,70.0.00000,Zuwendung für den Bau eines P+R-Hauses in Volksdorf ,741,X,X,,,,,,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,52,07.0.7200.891.52,70.0.00000,Planung und Bau eines P+R-Hauses am U-Bahnhof Meiendorfer Weg ,741,X,X,,,,,,,,0000,,,095,000,000,"847,281.93 ","3,684,899.60 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,891,56,07.0.7200.891.56,70.0.00000,"Erstattungen von Dataportleistungen an den Landes- betrieb Straßen, Brücken und Gewässer ",711,X,X,,,,,,0040/IUK,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,"252,000 ","252,000 ",0 ,"252,000 ",100.0,"252,000 ","252,000 ",0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,891,80,07.0.7200.891.80,70.0.00000,Lärmschutz an der Hafenbahn im Bereich Hausbruch  ,725,X,X,,,,,,,,0000,,,100,000,000,"765,750.00 ","-48,637.71 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,892,07,07.0.7200.892.07,70.0.00000,Zuwendungen für die Einrichtung und Erweiterung von Parkleitsystemen ,729,X,X,,,,,,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,892,15,07.0.7200.892.15,70.0.00000,Aktivierung von Gewerbebranchen/Herrichtung von Industrieanlagen für neue gewerbliche Nutzung ,692,X,,X,2009,,,,,,0000,,,095,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,893,01,07.0.7200.893.01,70.0.00000,Erstattungen für Maßnahmen zum Schutz gegen Straßenlärm (passiver Lärmschutz bei Neubau oder wesentlicher Änderung von Straßen),725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,"500,000 ",0 ,"500,000 ","500,000 ","500,000 ",0 ,0.0,"500,000 ","500,000 ","500,000 ",0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,893,01,07.0.7200.893.01,83.0.00000,Erstattungen für Maßnahmen zum Schutz gegen Straßenlärm (passiver Lärmschutz bei Neubau oder wesentlicher Änderung von Straßen),725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,"3,637.40 ","30,886.88 ","14,247.17 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,893,01,07.0.7200.893.01,84.0.00000,Erstattungen für Maßnahmen zum Schutz gegen Straßenlärm (passiver Lärmschutz bei Neubau oder wesentlicher Änderung von Straßen),725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,"77,549.37 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,893,01,07.0.7200.893.01,86.0.00000,Erstattungen für Maßnahmen zum Schutz gegen Straßenlärm (passiver Lärmschutz bei Neubau oder wesentlicher Änderung von Straßen),725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,"56,201.99 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,893,01,07.0.7200.893.01,82.0.00000,Erstattungen für Maßnahmen zum Schutz gegen Straßenlärm (passiver Lärmschutz bei Neubau oder wesentlicher Änderung von Straßen),725,X,,,,EDK-070-02,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23100,7200,AUS,8,89,893,02,07.0.7200.893.02,70.0.00000,Zuschüsse und Darlehen aus Ausgleichsbeträgen für Zwecke nach § 49 Absatz 4 der Hamburgischen Bau- ordnung,729,X,X,,,,3EA11AUS,A = E,,,0000,,,000,000,000,0.00 ,0.00 ,"148,076.15 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,893,03,07.0.7200.893.03,70.0.00000,Zuwendungen zum Bau von Anlagen für den ruhenden Verkehr ,725,X,X,,,,,,,,0000,,,100,000,000,"592,016.00 ","115,727.91 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,893,04,07.0.7200.893.04,70.0.00000,Kostenbeteiligung Hamburgs zu freiwilligen Schall- schutzmaßnahmen an der Güterumgehungsbahn ,742,X,,X,2013,,3EA11AUS,A = E,,,0000,,,100,000,000,"2,544,769.26 ","19,615.70 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,893,10,07.0.7200.893.10,70.0.00000,Infrastrukturmaßnahmen im Rahmen der Flächenentwicklung Bahnflächen Altona -Investitionsausgaben-,422,X,,,,EDK-070-02,3EMA11AUS,MA = E,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,"3,344,000 ","3,344,000 ","6,160,000 ","3,344,000 ",100.0,"6,160,000 ","6,160,000 ","7,480,000 ","2,816,000 ",84.21,,0,0,0,
070,07001,23200,7200,AUS,8,89,893,47,07.0.7200.893.47,70.0.00000,Zuwendungen an die Deutsche Bahn für die Anpassung des Bahnhofs Barmbek im Zusammenhang mit dem Umbau des ZOB,741,X,X,,,,,,,,0000,,,100,000,000,0.00 ,"600,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23200,7200,AUS,8,89,893,80,07.0.7200.893.80,70.0.00000,Förderprogramm passiver Lärmschutz (Konjunkturprogramm des Bundes) ,725,X,X,,,,,,,,0000,,,000,000,000,"3,859,000.00 ","699,699.16 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,21400,7200,AUS,9,97,971,06,07.0.7200.971.06,70.0.00000,Zentral veranschlagte Mittel zur Umsetzung des Sonderprogramms Winterschäden ,711,X,,X,2013,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,21400,7200,AUS,9,97,971,50,07.0.7200.971.50,70.0.00000,Zuweisungen für EU-Komplementärmittel  ,790,X,X,X,2013,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
070,07001,23300,7200,AUS,A,AU,AUS,01,07.0.7200.AUS.01,70.0.00000,Grundinstandsetzung der Rennbahnstraße zwischen Pagenfelder Platz und Rhiemsweg ,725,X,,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
